seqn,weekday,avg_daily
36083,2,498.09562841530055
36083,3,351.08151093439363
36083,4,258.24381625441697
36083,5,414.8501026694045
36083,6,112
36084,1,88.54918032786885
36084,3,384.3349753694581
36084,4,507.6636670416198
36084,5,607.7008928571429
36084,6,221.28184553660984
36084,7,174.5625
36086,1,325.93333333333334
36086,2,409.1540312876053
36086,3,319.57492029755576
36086,4,412.671009771987
36086,5,358.25727590221186
36086,6,374.5816326530612
36086,7,289.82306830907055
36088,1,272.4909297052154
36088,2,451.498820754717
36088,3,485.80357142857144
36088,4,345.52595155709344
36088,5,528.5071982281285
36088,6,191.99384615384616
36088,7,162.77124183006535
36089,1,491.101872659176
36089,2,761.1152263374486
36089,3,757.5131034482758
36089,4,841.7173333333334
36089,5,566.5384615384615
36089,7,753.57509881422925
36090,1,233.17857142857142
36090,2,228.575456053068
36090,3,1726
36090,4,264.14961832061067
36090,5,214.47480916030534
36090,6,254.07757704569607
36090,7,268.41924959216965
36091,2,154.77609682299547
36091,3,157.12752525252526
36091,4,1722
36093,1,471.7882117882118
36093,2,135.61015228426396
36093,3,152.18134715025906
36093,4,180.20739219712524
36093,5,194.23100936524455
36093,6,161.03838383838385
36093,7,175.13789359391964
36095,1,313.6086404066074
36095,2,407.1881838074398
36095,3,496.05227272727274
36095,4,594.5845303867403
36095,5,460.93683083511775
36095,6,436.52004333694475
36095,7,285.51645207439196
36096,1,203.5019920318725
36096,2,434.9358533791523
36096,3,453.2651685393258
36096,4,376.6311827956989
36096,5,496.38556933483653
36096,6,269.0854503464203
36096,7,180.45694603903559
36098,1,113.8023679417122
36098,2,20.958128078817733
36098,3,287.6194029850746
36098,4,357.53214774281804
36098,5,772.5277777777778
36098,6,512.2666025024062
36098,7,593.4156626506024
36099,1,461
36099,2,98.7468671679198
36099,7,151
36100,1,238.46871008939974
36100,2,133.01339285714286
36100,4,143.1957773512476
36100,5,82.3514344262295
36100,6,171.29187817258884
36101,1,356.2889908256881
36101,2,317.39595050618675
36101,3,335.9303675048356
36101,4,532.0719602977667
36101,5,496.19685990338166
36101,6,348.2582781456954
36101,7,484.3659244917715
36102,1,474.5804794520548
36102,2,326.4904270986745
36102,3,84.44846796657382
36102,4,854.3312577833126
36102,5,707.1579831932773
36102,6,748.6995708154507
36102,7,479.30542986425337
36103,1,186.81593194122198
36103,2,299.31212484993995
36103,3,353.4073275862069
36103,4,332.6398779247202
36103,5,187.91063829787234
36103,6,592.9756355932203
36103,7,213.63004291845493
36105,1,1604.234375
36105,2,516.2204899777283
36105,3,670.2236503856041
36105,4,775.8597402597403
36105,5,141.02464788732394
36105,6,798.1551528878822
36105,7,93.859375
36106,1,320.19731543624164
36106,2,900.7539473684211
36106,3,1165.8887399463806
36106,4,1529.7344173441734
36106,5,1087.84785615491
36106,6,534.5070224719101
36106,7,484.271676300578
36108,1,57.86851211072664
36108,2,30.19411123227917
36108,3,40.919567827130855
36108,4,40.7234273318872
36108,5,31.97993311036789
36108,6,22.13314447592068
36108,7,15.922680412371134
36109,1,370.36561743341406
36109,2,413.6138392857143
36109,3,443.9302564102564
36109,4,438.5986842105263
36109,5,676.3394123606889
36109,6,394.90128755364805
36109,7,341.68595041322317
36111,1,233.7392900856793
36111,2,258.9640449438202
36111,3,184.01572327044025
36111,4,177.3782327586207
36111,5,177.65798045602605
36111,6,161.45784418356456
36111,7,156.41893158388004
36112,1,122.12044374009508
36112,2,81.59445178335535
36112,3,95.9553264604811
36112,4,103.58814352574103
36112,5,120.13013013013013
36112,6,109.04439746300211
36112,7,108.72989195678271
36115,1,274.60655737704917
36115,2,105.95238095238095
36115,3,42.784615384615385
36115,4,328.53444180522564
36115,5,431.252427184466
36115,6,875.3652173913043
36115,7,757.9205526770294
36116,1,426.638731596829
36116,2,273.0318725099602
36116,3,330.2026066350711
36116,4,295.2933204259439
36116,5,277.1611374407583
36116,6,1960
36116,7,307.53028692879917
36117,1,105.63526570048309
36117,3,417.87568756875686
36117,4,358.1192660550459
36117,5,247.42590120160213
36117,6,173.20283533260633
36117,7,192.03442028985506
36118,1,205.80256821829855
36118,2,188.3469387755102
36118,3,122.3459972862958
36118,4,258.8748241912799
36118,5,141.81657458563535
36118,6,75.65281899109792
36118,7,164.99490445859874
36119,1,35.130337078651685
36119,2,79.34567901234568
36119,3,77.2095531587057
36119,4,48.719167904903415
36119,5,26.498117942283564
36119,6,26.395543175487465
36119,7,54.06220657276995
36120,1,254.91915422885572
36120,2,208.41142020497804
36120,3,278.4877529286475
36120,4,305.1153039832285
36120,5,274.48390677025526
36120,6,170.68347639484978
36120,7,319.2693370165746
36121,1,395.864406779661
36121,2,338.2567703109328
36121,3,430.37931034482756
36121,4,495.57561728395063
36121,5,498.05641025641023
36121,6,343.20043572984747
36121,7,142.38039215686274
36122,1,146.21296296296296
36122,2,273.390350877193
36122,3,315.0104555638536
36122,4,246.344
36122,5,501.58582677165356
36122,6,241.84553775743706
36122,7,92.54440154440154
36123,1,124.45696721311475
36123,2,295.29863301787594
36123,3,300.3802083333333
36123,4,283.8054054054054
36123,5,199.74947589098534
36123,6,298.27932960893855
36123,7,216.52083333333334
36124,1,330.6754617414248
36124,2,298.0682976554536
36124,3,354.40492957746477
36124,4,243.38531278331823
36124,5,414.08666017526775
36124,6,207.77804487179486
36124,7,255.64658634538154
36125,1,313.39835487661577
36125,2,440.3333333333333
36125,3,307.9780487804878
36125,4,298.48759305210916
36125,5,321.90850515463916
36125,6,348.1942567567568
36125,7,266.73620309050773
36128,1,1311
36128,2,139.15555555555557
36128,3,544.4434782608696
36128,4,363.8394607843137
36128,5,394.4653179190751
36128,6,321.27830188679246
36128,7,1255
36129,1,132.9417808219178
36129,2,249.68629671574178
36129,3,193.70058479532165
36129,4,144.68980963045914
36129,5,169.74615384615385
36129,6,138.49443882709807
36129,7,382.55181695827724
36131,1,99.50359712230215
36131,2,236.78546712802768
36131,3,459.05833333333334
36131,4,407.5
36131,5,174
36131,6,92.21631205673759
36131,7,189.64644107351225
36132,1,337.76977687626777
36132,2,560.8639744952178
36132,3,495.84358144552317
36132,4,341.2591463414634
36132,5,328.6338174273859
36132,6,357.2042328042328
36132,7,321.0507399577167
36133,1,325.9475862068966
36133,2,625.7452513966481
36133,3,349.375
36133,4,320.28365384615387
36133,5,353.1149193548387
36133,6,649.3625730994152
36133,7,384.2370452039691
36134,2,244.687825182102
36134,3,260.3511904761905
36134,4,233.71398527865404
36134,5,281.6976127320955
36134,6,271.6956956956957
36134,7,392.26994906621394
36136,1,747.198275862069
36136,2,651.4959349593496
36136,3,604.0939597315436
36136,4,587.8511673151751
36136,5,620.1098204857444
36136,6,885.7738646895274
36136,7,753.6341463414634
36137,1,448.88100961538464
36137,2,542.3662613981763
36137,3,344.2832298136646
36137,4,471.2163120567376
36137,5,314.63917525773195
36137,6,429.8695228821811
36137,7,793.0950617283951
36138,1,399.6081730769231
36138,2,378.8055964653903
36138,3,283.2557022809124
36138,4,270.6890322580645
36138,5,299.6730769230769
36138,6,224
36138,7,356.91917808219176
36142,1,1342.4178832116788
36142,2,502.34767025089604
36142,3,470.89774078478
36142,4,644.7327080890973
36142,5,992.8207762557078
36142,6,616.4907024793389
36142,7,290.94736842105266
36143,2,79.3375796178344
36143,5,95.05741626794259
36143,6,19.19287211740042
36143,7,20.869983948635635
36147,1,169.8795045045045
36147,2,245.6790945406125
36147,3,129.17208814270725
36147,4,123.59057591623036
36147,5,146.69591836734693
36147,6,117.94657258064517
36147,7,240.36969696969697
36149,1,107.31446540880503
36149,2,366.6466565349544
36149,3,1603.3478260869565
36149,4,65.34027777777777
36149,5,35.11148086522463
36149,6,424.5
36149,7,152.55208333333334
36150,1,464.0461922596754
36150,2,220.44444444444446
36150,3,360.64369034994695
36150,4,317.587012987013
36150,5,754.18099547511315
36150,6,951.6405375139977
36150,7,382.9390537289495
36152,1,279.07361268403173
36152,2,417.89186295503214
36152,3,287.2192192192192
36152,4,551.7780320366132
36152,5,268.8888888888889
36152,6,417.1280623608018
36152,7,282.7378318584071
36155,1,249.3093447905478
36155,2,355.07611241217796
36155,3,326.62619047619046
36155,4,274.0792079207921
36155,5,438.41490545050056
36155,6,204.0809312638581
36155,7,360.7659817351598
36158,1,628.9382889200562
36158,2,484.4055666003976
36158,3,1045.850588235294
36158,4,858.0512195121951
36158,5,787
36158,6,781.2201388888889
36158,7,580.1028571428571
36159,1,143.21614583333334
36159,2,180.6628075253256
36159,3,122.03084832904884
36159,4,138.292576419214
36159,7,303
36160,2,369.22762148337597
36160,3,292.6882716049383
36160,4,344.11141304347825
36160,5,283.19930875576034
36160,6,419.3696883852691
36160,7,428.9386331938633
36163,1,466.2006472491909
36163,2,648.5175
36163,3,540.7515006002401
36163,4,570.3244186046512
36163,5,475.81666666666666
36163,6,814.6419919246299
36163,7,596.1140642303433
36164,1,514.3108665749656
36164,2,395.3589076723017
36164,3,322.46021840873635
36164,5,215.46898638426626
36164,6,260.44731977818856
36164,7,192.41400304414003
36165,1,530.0151843817788
36165,5,527.8225538971808
36166,1,592.4818941504178
36166,2,337.09003601440577
36166,3,711.5617070357555
36166,4,323.26284348864993
36166,5,314.7809523809524
36166,6,355.0774125132556
36166,7,495.0328083989501
36169,1,272.9310344827586
36169,2,618.5286144578313
36169,3,484.0190615835777
36169,4,578.8170594837261
36169,5,626.2446153846154
36169,6,346.60661764705884
36169,7,413.6354401805869
36170,1,189.89375684556407
36170,2,211.1810551558753
36170,3,256.76914414414415
36170,4,210.04009433962264
36170,5,226.49170731707318
36170,6,226.24049217002238
36170,7,261.06196840826243
36171,1,137.2338811630847
36171,2,220.89617486338798
36171,3,130.97895902547066
36171,4,138.37629459148445
36171,5,160.95133819951337
36171,6,132.9245283018868
36171,7,141.43355704697987
36172,1,300.646793134598
36172,2,96.15028901734104
36172,3,1566.5
36174,1,153.00232558139535
36174,2,139.63888888888889
36174,3,142.11851851851853
36174,4,154.4554678692221
36174,5,135.1080038572806
36174,6,145.68783783783783
36174,7,226.37130801687763
36175,1,431
36175,2,730.3333333333334
36175,6,823.2173076923077
36175,7,284.1580547112462
36176,1,238.7948717948718
36176,2,38.6036036036036
36176,3,33.10819672131147
36176,4,52.075
36176,5,77.48584905660377
36176,6,146.7815631262525
36177,1,345.822629969419
36177,2,460.88222698072803
36177,3,301.06382978723406
36177,5,351.3081081081081
36177,6,272.5755208333333
36177,7,351.2163355408388
36178,1,469.75378266850066
36178,2,274.15193965517244
36178,3,203.33408323959506
36178,4,172.78947368421052
36178,5,180.1549100968188
36178,6,233.70411985018725
36178,7,691.4735249621785
36179,2,1466
36179,3,234.2968944099379
36179,4,202.46080760095012
36179,5,479.40098199672667
36179,6,233.62958579881658
36179,7,443.33193277310926
36184,1,239.39049826187718
36184,2,173.6555023923445
36184,3,196.5686591276252
36184,4,221.57223796033995
36184,5,449.022641509434
36184,6,402.1717352415027
36184,7,284.14925373134326
36188,1,116.10486891385767
36188,2,218.87290969899666
36188,3,228.8628841607565
36188,4,203.2021505376344
36188,5,183.40286298568506
36188,6,227.2421052631579
36188,7,189.7755681818182
36191,1,565.6521739130435
36191,2,605.9545454545455
36191,3,167.78787878787878
36191,4,626.0965583173996
36191,5,589.321978021978
36191,6,835.5304136253042
36191,7,552
36192,1,656
36192,2,395.47459727385376
36192,3,929
36192,6,182
36193,1,273.50293542074365
36193,2,270.47873392680515
36193,3,216.21485148514853
36193,4,240.44302554027504
36193,5,211.5381818181818
36193,6,193.54068716094034
36193,7,113.96827586206896
36194,1,282.4537037037037
36194,2,270.00891530460626
36194,3,338.57242063492066
36194,4,362.05583250249254
36194,5,271.4915611814346
36194,6,427.83658170914543
36195,1,275.9952774498229
36195,2,1318.0353982300885
36195,3,299.5300925925926
36195,4,322.5890183028286
36195,5,236.36363636363637
36195,6,229.33333333333334
36195,7,254.09013785790032
36196,1,365.0267489711934
36196,2,579.9908536585366
36196,3,546.0446009389672
36196,4,366.21158129175944
36196,5,795.5514792899409
36196,6,715.857315598549
36196,7,467.4928104575163
36197,1,324.6583166332665
36197,2,421.1850613154961
36197,3,487.03007518796994
36197,4,340.23417721518985
36197,5,316.35407239819006
36197,6,482.1818181818182
36197,7,293.7129521586931
36199,1,143.91979695431473
36199,2,141.74917127071822
36199,3,109.00533049040511
36199,4,116.38888888888889
36199,5,215.46468401486987
36199,6,120.1917591125198
36199,7,163.80229885057472
36200,1,376.7925736235595
36200,2,354.6193480546793
36200,3,322.74533479692644
36200,4,348.30979498861046
36200,5,451.0375757575758
36200,6,473.1819012797075
36200,7,655.2854030501089
36201,1,282.1267787839586
36201,2,598.073732718894
36201,3,403.60046457607433
36201,4,285.7733485193622
36201,5,411.79700115340256
36201,6,355.58591248665954
36201,7,44.277272727272724
36202,2,197.3954887218045
36202,3,280.5561594202899
36202,4,359.5770491803279
36202,5,246.23824451410658
36202,6,231.4385474860335
36202,7,308.4931506849315
36203,1,198.74545454545455
36203,2,605.8778054862843
36203,3,580.030303030303
36203,4,421.2226890756302
36203,5,211.29166666666666
36203,6,299.49183006535947
36203,7,65.3
36207,1,110.80136208853575
36207,2,121.28344671201815
36207,3,94.98792535675082
36207,4,353.76801801801804
36207,5,163.625
36207,6,99.93526785714286
36207,7,118.59246575342466
36211,1,95.94727592267135
36211,2,66.67548906789413
36211,3,80.87460815047022
36211,4,90.73924380704042
36211,5,107.11237553342816
36211,6,88.18722786647315
36211,7,127.40083507306889
36212,1,536.8698517298188
36212,2,470.992277992278
36212,3,425.5188118811881
36212,4,465.09590973201693
36212,5,274.1725888324873
36212,6,31.664556962025316
36212,7,122.38317757009345
36214,1,756.6916666666667
36214,2,458.99209486166006
36214,3,351.59090909090907
36214,4,562.6763157894737
36214,5,266.25747126436784
36214,6,261.67014613778707
36214,7,546.3552631578947
36216,1,69.23385300668151
36216,2,155.8538732394366
36216,3,59.41935483870968
36216,4,77.53691275167785
36216,5,79.55311355311355
36216,6,87.25708699902248
36216,7,61.265809217577704
36217,1,504.15193370165747
36217,2,384.2036474164134
36217,3,238.39121114683815
36217,4,376.66424116424116
36217,5,371.662
36217,6,340.30109670987036
36217,7,353.61550151975683
36218,1,114.49148418491484
36218,2,174.05944798301485
36218,3,313.9833159541189
36218,4,383.6609257265877
36218,5,417.0651499482937
36218,6,286.95931882686847
36218,7,279.26809015421117
36220,1,225.32456140350877
36220,2,38.28328173374613
36220,3,247.53579952267305
36220,4,222.2080173347779
36220,5,350.59830866807613
36220,6,426.71824973319104
36220,7,134.92587209302326
36223,1,157.4274336283186
36223,2,336.33
36223,3,205.7967359050445
36223,4,166.15337423312883
36223,5,160.56740289413557
36223,6,156.93194444444444
36223,7,168.6965277777778
36224,1,471.70940170940173
36224,2,928.3811320754717
36224,3,503.78552278820376
36224,4,189.68540829986614
36224,5,369.4454428754814
36224,6,717.6210153482881
36224,7,625.4117647058823
36225,1,316.1075
36225,2,288.1803278688525
36225,3,314.5813148788927
36225,4,324.4845971563981
36225,5,385.6031553398058
36225,6,489.55025380710657
36225,7,40.95890410958904
36227,1,718.5
36227,2,237.58374628344896
36227,3,243.41694915254237
36227,4,291.0365344467641
36227,5,294.402332361516
36227,6,294.6150289017341
36227,7,204.4343707713126
36228,2,171.88888888888889
36228,3,587.6666666666666
36228,4,59.26865671641791
36228,5,1851.75
36228,6,201.99621689785624
36228,7,288.87610619469024
36229,1,389.6605633802817
36229,3,502.81162540365983
36229,4,698.2033368091762
36229,5,506.18572927597063
36229,6,537.4854819976771
36229,7,253.95007342143907
36230,1,340.5
36230,2,2196
36230,3,939
36230,4,28.859375
36230,6,4962
36230,7,119.98106060606061
36232,1,277.7663793103448
36232,2,410.50374064837905
36232,4,227.3644171779141
36232,5,540.3650793650794
36232,6,251.4111111111111
36232,7,471.20208333333335
36238,1,327.22525597269623
36238,2,497.8247330960854
36238,3,579.8111731843576
36238,4,526.2773019271949
36238,5,557.5538922155689
36238,6,540.8780068728522
36238,7,403.29856584093875
36239,1,797.3967459324156
36239,2,924.8457142857143
36239,3,584.3356807511738
36239,4,824.6639247943596
36239,5,781.2167832167833
36239,6,794.676
36239,7,915.875
36240,1,951.7087378640776
36240,2,278.5201465201465
36240,3,352.20497630331755
36240,4,266.3523676880223
36240,5,240.8599269183922
36240,6,320.20115495668915
36240,7,41.559036144578315
36241,1,636
36241,3,276.6573146292585
36241,5,43.205882352941174
36241,6,35.12307692307692
36241,7,90.80555555555556
36242,1,1325
36242,2,585.2155361050328
36242,3,820.9131944444445
36242,4,395.5540069686411
